436D,436,Pudding Monsters,2800,269
436C,436,Dungeons and Candies,1800,2416
436B,436,Om Nom and Spiders,1400,2954
436A,436,Feed with Candy,1500,3126
435E,435,Special Graph,2500,199
435D,435,Special Grid,2000,706
435C,435,Cardiogram,1600,2435
435B,435,Pasha Maximizes,1400,5861
435A,435,Queue on Bus Stop,1000,8729
434E,434,Furukawa Nagisa's Tree,3000,198
434D,434,Nanami's Power Plant,2900,328
433E,433,Tachibana Kanade's Tofu,2500,418
433D,433,Nanami's Digital Board,2000,989
433C,433,Ryouko's Memory Note,1800,2246
433B,433,Kuriyama Mirai's Stones,1200,26067
433A,433,Kitahara Haruki's Gift,1100,12906
432E,432,Square Tiling,2300,607
432D,432,Prefixes and Suffixes,2000,6324
432C,432,Prime Swaps,1800,2315
432B,432,Football Kit,1200,10574
432A,432,Choosing Teams,800,43876
431E,431,Chemistry Experiment,2200,674
431D,431,Random Task,2100,1901
431C,431,k-Tree,1600,20050
431B,431,Shower Line,1200,9164
431A,431,Black Square,800,38190
430B,430,Balls Game,1400,3286
430A,430,Points and Segments (easy),1600,2078
429E,429,Points and Segments,3000,654
429D,429,Tricky Function,2200,2190
429C,429,Guess the Tree,2300,802
429B,429,Working out,1600,7444
429A,429,Xor-tree,1300,8624
427E,427,Police Patrol,2000,1330
427D,427,Match & Catch,2200,1797
427C,427,Checkposts,1700,10241
427B,427,Prison Transfer,1100,12028
427A,427,Police Recruits,800,51554
426B,426,Sereja and Mirroring,1300,3488
426A,426,Sereja and Mugs,800,7930
425E,425,Sereja and Sets,2500,459
425D,425,Sereja and Squares,2300,1256
425C,425,Sereja and Two Sequences,2300,840
425B,425,Sereja and Table ,2200,1198
425A,425,Sereja and Swaps,1500,3498
424E,424,Colored Jenga,2500,100
424D,424,Biathlon Track,2300,522
424C,424,Magic Formulas,1600,4627
424B,424,Megacity,1200,6324
424A,424,Squats,900,7110
421D,421,Bug in Code,1900,430
421A,421,Pasha and Hamsters,800,4955
420E,420,Playing the ball,2600,168
420D,420,Cup Trick,2200,654
420C,420,Bug in Code,1900,1128
420B,420,Online Meeting,1800,977
420A,420,Start Up,1000,4963
418E,418,Tricky Password,3100,197
418D,418,Big Problems for Organizers,2800,386
417E,417,Square Table,2400,665
417D,417,Cunning Gena,1900,1977
417C,417,Football,1400,4321
417B,417,Crash,1400,1632
417A,417,Elimination,1500,2510
416E,416,President's Path,2500,1208
416D,416,Population Size,2400,765
416C,416,Booking System,1600,6773
416B,416,Art Union,1300,7656
416A,416,Guess a number!,1400,7732
415B,415,Mashmokh and Tokens,1500,5409
415A,415,Mashmokh and Lights,900,8006
414E,414,Mashmokh's Designed Problem,3200,152
414D,414,Mashmokh and Water Tanks,2300,623
414C,414,Mashmokh and Reverse Operation,2100,1965
414B,414,Mashmokh and ACM,1400,16919
414A,414,Mashmokh and Numbers,1500,8902
413E,413,Maze 2D,2200,481
413D,413,2048,2000,648
413C,413,Jeopardy!,1400,2050
413B,413,Spyke Chatting,1300,1563
413A,413,Data Recovery,1200,2279
412E,412,E-mail Addresses,1900,748
412D,412,Giving Awards,2000,1586
412C,412,Pattern,1200,3158
412B,412,Network Configuration,900,4486
412A,412,Poster,900,3782
411C,411,Kicker,1700,972
411B,411,Multi-core Processor,1600,1188
411A,411,Password Check,800,5692
409I,409,Feed the Golorp,2400,98
409H,409,A + B Strikes Back,1500,7079
409G,409,On a plane,2200,440
409F,409,000001,1900,1873
409E,409,Dome,1800,486
409D,409,Big Data,1700,1533
409C,409,Magnum Opus,1700,1791
409B,409,Mysterious Language,1700,1231
409A,409,The Great Game,1700,2214
408B,408,Garland,1200,7211
408A,408,Line to Cashier,900,9871
407E,407,k-d-sequence,3100,526
407D,407,Largest Submatrix 3,2700,459
407C,407,Curious Array,2500,835
407B,407,Long Path,1600,5828
407A,407,Triangle,1600,4419
406E,406,Hamming Triples,2800,190
406D,406,Hill Climbing,2200,1025
405E,405,Graph Cutting,2300,1173
405D,405,Toy Sum,1700,2940
405C,405,Unusual Product,1600,4326
405B,405,Domino Effect,1100,5241
405A,405,Gravity Flip,900,68943
404E,404,Maze 1D,2200,491
404D,404,Minesweeper 1D,1900,1758
404C,404,Restore Graph,1800,4435
404B,404,Marathon,1500,2799
404A,404,Valera and X,1000,18543
403E,403,Two Rooted Trees,2900,163
403D,403,Beautiful Pairs of Numbers,2300,975
402E,402,Strictly Positive Matrix,2200,1848
402D,402,Upgrading Array,1800,2291
402C,402,Searching for Graph,1500,5018
402B,402,Trees in a Row,1400,3392
402A,402,Nuts,1100,4320
401E,401,Olympic Games,2500,152
401D,401,Roman and Numbers,2000,3336
401C,401,Team,1400,16542
401B,401,Sereja and Contests,1200,4221
401A,401,Vanya and Cards,800,14390
400E,400,Inna and Binary Logic,2100,823
400D,400,Dima and Bacteria,2000,2536
400C,400,Inna and Huge Candy Matrix,1500,2757
400B,400,Inna and New Matrix of Candies,1200,6099
400A,400,Inna and Choose Options,1000,6167
399B,399,Red and Blue Balls,0,1757
399A,399,Pages,0,3983
398E,398,Sorting Permutations,0,67
398D,398,Instant Messanger,0,654
398C,398,Tree and Array,0,199
398B,398,Painting The Wall,0,888
398A,398,Cards,0,881
397B,397,On Corruption and Numbers,0,709
397A,397,On Segment's Own Points,0,2426
396E,396,On Iteration of One Well-Known Function,0,110
396D,396,On Sum of Number of Inversions in Permutations,0,358
396C,396,On Changing Tree,0,1360
396B,396,On Sum of Fractions,0,941
396A,396,On Number of Decompositions into Multipliers,0,1359
394E,394,Lightbulb for Minister,0,105
394D,394,Physical Education and Buns,0,247
394C,394,Dominoes,0,475
394B,394,Very Beautiful Number,0,542
394A,394,Counting Sticks,0,2569
393B,393,Three matrices,0,1768
393A,393,Nineteen,0,6106
392E,392,Deleting Substrings,0,164
392D,392,Three Arrays,0,193
392C,392,Yet Another Number Sequence,0,477
392B,392,Tower of Hanoi,0,828
392A,392,Blocked Points,0,931
391F3,391,Stock Trading,0,58
391F2,391,Stock Trading,0,61
391F1,391,Stock Trading,0,118
391E2,391,Three Trees,0,119
391E1,391,Three Trees,0,94
391D2,391,Supercollider,0,165
391D1,391,Supercollider,0,190
391C3,391,The Tournament,0,152
391C2,391,The Tournament,0,119
391C1,391,The Tournament,0,171
391B,391,Word Folding,0,339
391A,391,Genetic Engineering,0,1468
390E,390,Inna and Large Sweet Matrix,0,234
390D,390,Inna and Sweet Matrix,0,433
390C,390,Inna and Candy Boxes,0,598
390B,390,"Inna, Dima and Song",0,1138
390A,390,Inna and Alarm Clock,0,3235
389B,389,Fox and Cross,1100,6353
389A,389,Fox and Number Game,1000,12167
388E,388,Fox and Meteor Shower,3100,104
388D,388,Fox and Perfect Sets,2700,357
388C,388,Fox and Card Game,2000,2635
388B,388,Fox and Minimal path,1900,2187
388A,388,Fox and Box Accumulation,1400,10164
387E,387,George and Cards,2200,777
387D,387,George and Interesting Graph,2200,799
387C,387,George and Number,1700,2084
387B,387,George and Round,1200,10912
387A,387,George and Sleep,900,8378
386D,386,Game with Points,2100,334
386C,386,Diverse Substrings,2000,625
386B,386,"Fly, freebies, fly!",1400,1854
386A,386,Second-Price Auction,800,4846
385E,385,Bear in the Field,2300,516
385D,385,Bear and Floodlight,2200,671
385C,385,Bear and Prime Numbers,1700,8292
385B,385,Bear and Strings,1200,8148
385A,385,Bear and Raspberry,1000,14487
384B,384,Multitasking,1500,3207
384A,384,Coder,800,14110
383E,383,Vowels,2700,1879
383D,383,Antimatter,2300,2572
383C,383,Propagating tree,2000,4960
383B,383,Volcanoes,2500,605
383A,383,Milking cows,1600,4854
382E,382,Ksenia and Combinatorics,2600,294
382D,382,Ksenia and Pawns,2200,595
382C,382,Arithmetic Progression,1700,7332
382B,382,Number Busters,2000,1323
382A,382,Ksenia and Pan Scales,1100,9518
381B,381,Sereja and Stairs,1100,6043
381A,381,Sereja and Dima,800,40454
380E,380,Sereja and Dividing,2600,248
380D,380,Sereja and Cinema,2500,378
380C,380,Sereja and Brackets,2000,10254
380B,380,Sereja and Tree,2400,502
380A,380,Sereja and Prefixes,1600,2487
379G,379,New Year Cactus,3100,108
379F,379,New Year Tree,2400,1754
379E,379,New Year Tree Decorations,2500,318
379D,379,New Year Letter,2000,1365
379C,379,New Year Ratings Change,1400,6141
379B,379,New Year Present,1200,6467
379A,379,New Year Candles,1000,36578
378B,378,Semifinals,1300,4477
378A,378,Playing with Dice,800,19836
377E,377,Cookie Clicker,2800,318
377D,377,Developing Game,2400,871
377C,377,Captains Mode,2200,968
377B,377,Preparing for the Contest,1900,1880
377A,377,Maze,1600,17125
376B,376,I.O.U.,1300,5244
376A,376,Lever,900,8163
375E,375,Red and Black Tree,3000,320
375D,375,Tree and Queries,2400,4747
375C,375,Circling Round Treasures,2600,417
375B,375,Maximum Submatrix 2,1600,4654
375A,375,Divisible by Seven,1600,4105
374E,374,Inna and Babies,2600,160
374D,374,Inna and Sequence ,2000,782
374C,374,Inna and Dima,1900,2396
374B,374,Inna and Nine,1500,3026
374A,374,Inna and Pink Pony,2000,2711
373B,373,Making Sequences is Fun,1600,2262
373A,373,Collecting Beats is Fun,900,9190
372E,372,Drawing Circles is Fun,3000,145
372D,372,Choosing Subtree is Fun,2600,706
372C,372,Watching Fireworks is Fun,2100,2802
372B,372,Counting Rectangles is Fun,1900,2282
372A,372,Counting Kangaroos is Fun,1600,10244
371E,371,Subway Innovation,2000,1009
371D,371,Vessels,1800,4399
371C,371,Hamburgers,1600,16582
371B,371,Fox Dividing Cheese,1300,9158
371A,371,K-Periodic Array,1000,5290
370E,370,Summer Reading,2500,204
370D,370,Broken Monitor,2100,563
370C,370,Mittens,1800,1426
370B,370,Berland Bingo,1300,2374
370A,370,"Rook, Bishop and King",1100,8094
369E,369,Valera and Queries,2200,1697
369D,369,Valera and Fools,2200,991
369C,369,Valera and Elections,1600,8053
369B,369,Valera and Contest,1400,5685
369A,369,Valera and Plates,900,9370
368B,368,Sereja and Suffixes,1100,31230
368A,368,Sereja and Coat Rack,1000,6751
367E,367,Sereja and Intervals,2700,891
367D,367,Sereja and Sets,2400,579
367C,367,Sereja and the Arrangement of Numbers,2000,1590
367B,367,Sereja ans Anagrams,1900,2255
367A,367,Sereja and Algorithm ,1500,4133
366E,366,Dima and Magic Guitar,2200,682
366D,366,Dima and Trap Graph,2000,1122
366C,366,Dima and Salad,1900,3685
366B,366,Dima and To-do List,1200,6148
366A,366,Dima and Guards,1100,4203
365B,365,The Fibonacci Segment,1100,12466
365A,365,Good Number,1100,13178
364E,364,Empty Rectangles,3000,369
364D,364,Ghd,2900,1390
364C,364,Beautiful Set,2300,550
364B,364,Free Market,2200,1071
364A,364,Matrix,1600,4334
363E,363,Two Circles,2500,167
363D,363,Renting Bikes,1800,3325
363C,363,Fixing Typos,1400,11697
363B,363,Fence,1100,36184
363A,363,Soroban,800,9109
362E,362,Petya and Pipes,2300,644
362D,362,Fools and Foolproof Roads,2100,790
362C,362,Insertion Sort,1900,1377
362B,362,Petya and Staircases,1100,12037
362A,362,Two Semiknights Meet,1500,2525
361B,361,Levko and Permutation,1200,7098
361A,361,Levko and Table,800,14136
360E,360,Levko and Game,2800,456
360D,360,Levko and Sets,2600,341
360C,360,Levko and Strings,2500,960
360B,360,Levko and Array,2000,2405
360A,360,Levko and Array Recovery,1700,1957
359E,359,Neatness,2400,411
359D,359,Pair of Numbers,2000,4187
359C,359,Prime Number,1900,2681
359B,359,Permutation,1400,6689
359A,359,Table,1000,7622
358E,358,Dima and Kicks,2300,355
358D,358,Dima and Hares,1800,3448
358C,358,Dima and Containers,2000,1704
358B,358,Dima and Text Messages,1500,3492
358A,358,Dima and Continuous Line,1400,7026
357B,357,Flag Day,1400,7243
357A,357,Group of Students,1000,6086
356E,356,Xenia and String Problem,3000,272
356D,356,Bags and Coins,2700,765
356C,356,Compartments,2100,1136
356B,356,Xenia and Hamming,1900,1750
356A,356,Knight Tournament,1500,10447
355B,355,Vasya and Public Transport,1100,4096
355A,355,Vasya and Digital Root,1100,8390
354E,354,Lucky Number Representation,2200,802
354D,354,Transferring Pyramid,2900,264
354C,354,Vasya and Beautiful Arrays,2100,2561
354B,354,Game with Strings,2400,404
354A,354,Vasya and Robot,1500,4877
353E,353,Antichain,2200,511
353D,353,Queue,2000,2378
353C,353,Find Maximum,1600,4279
353B,353,Two Heaps,1900,2093
353A,353,Domino,1200,15056
352B,352,Jeff and Periods,1300,13251
352A,352,Jeff and Digits,1000,19999
351E,351,Jeff and Permutation,2200,1322
351D,351,Jeff and Removing Periods,2700,809
351C,351,Jeff and Brackets,2500,492
351B,351,Jeff and Furik,1900,2081
351A,351,Jeff and Rounding,1800,2542
350E,350,Wrong Floyd,2200,682
350D,350,Looking for Owls,2400,205
350C,350,Bombs,1600,6008
350B,350,Resort,1500,2850
350A,350,TL,1200,13710
349B,349,Color the Fence,1700,11963
349A,349,Cinema Line,1100,23266
348E,348,Pilgrims,2800,331
348D,348,Turtles,2500,1145
348C,348,Subset Sums,2500,1645
348B,348,Apple Tree,2100,1874
348A,348,Mafia,1600,10916
347B,347,Fixed Points,1100,8261
347A,347,Difference Row,1300,7597
346E,346,Doodle Jump,3000,197
346D,346,Robot Control,2600,559
346C,346,Number Transformation II,2200,1330
346B,346,Lucky Common Subsequence,2000,2866
346A,346,Alice and Bob,1600,7560
345G,345,Suffix Subgroup,2200,45
345F,345,Superstitions Inspection,2700,35
345E,345,Black Cat Rush,2700,34
345D,345,Chain Letter,2200,69
345C,345,Counting Fridays,2000,112
345B,345,Triskaidekaphobia,2100,113
345A,345,Expecting Trouble,1500,425
344B,344,Simple Molecules,1200,7882
344A,344,Magnets,800,80274
343E,343,Pumping Stations,2900,485
343D,343,Water Tree,2100,4154
343C,343,Read Time,1900,2688
343B,343,Alternating Current,1600,9731
343A,343,Rational Resistance,1600,7632
342E,342,Xenia and Tree,2400,5739
342D,342,Xenia and Dominoes,2100,454
342C,342,Cupboard and Balloons,1900,1714
342B,342,Xenia and Spies,1500,3737
342A,342,Xenia and Divisors,1200,10442
341E,341,Candies Game,3000,336
341D,341,Iahub and Xors,2500,911
340E,340,Iahub and Permutations,2000,2069
340D,340,Bubble Sort Graph,1500,6165
340C,340,Tourist Problem,1600,3747
340B,340,Maximal Area Quadrilateral,2100,1853
340A,340,The Wall,1200,6726
339E,339,Three Swaps,2700,490
339D,339,Xenia and Bit Operations,1700,18396
339C,339,Xenia and Weights,1700,7486
339B,339,Xenia and Ringroad,1000,52704
339A,339,Helpful Maths,800,142870
338E,338,Optimize!,2600,789
338D,338,GCD Table,2900,875
337E,337,Divisor Tree,2200,895
337D,337,Book of Evil,2000,4722
337C,337,Quiz,1600,4438
337B,337,Routine Problem,1400,7885
337A,337,Puzzles,900,60189
336E,336,Vasily the Bear and Painting Square,2700,92
336D,336,Vasily the Bear and Beautiful Strings,2100,844
336C,336,Vasily the Bear and Sequence,1800,2231
336B,336,Vasily the Bear and Fly,1900,1140
336A,336,Vasily the Bear and Triangle,1000,8805
335F,335,"Buy One, Get One Free",3000,299
335E,335,Counting Skyscrapers,2800,171
335D,335,Rectangles and Square,2400,277
335C,335,More Reclamation,2100,484
335B,335,Palindrome,1900,1765
335A,335,Banana,1400,2233
334B,334,Eight Point Sets,1400,3310
334A,334,Candy Bags,1000,15753
333E,333,Summer Earnings,2500,826
333D,333,Characteristics of Rectangles,2100,1675
333C,333,Lucky Tickets,2700,339
333B,333,Chips,1800,2487
333A,333,Secrets,1600,3636
332E,332,Binary Key,2400,263
332D,332,Theft of Blueprints,2400,343
332C,332,Students' Revenge,2200,823
332B,332,Maximum Absurdity,1500,7138
332A,332,Down the Hatch!,1300,3407
331E2,331,Deja Vu,3100,122
331E1,331,Deja Vu,2900,86
331D3,331,Escaping on Beaveractor,3000,140
331D2,331,Escaping on Beaveractor,2600,106
331D1,331,Escaping on Beaveractor,2400,163
331C3,331,The Great Julya Calendar,2500,365
331C2,331,The Great Julya Calendar,2400,298
331C1,331,The Great Julya Calendar,1100,5064
331B2,331,Shave Beaver!,1900,616
331B1,331,Shave Beaver!,1700,675
331A2,331,Oh Sweet Beaverette,1500,1265
331A1,331,Oh Sweet Beaverette,1400,1231
330B,330,Road Construction,1300,14026
330A,330,Cakeminator,800,22773
329E,329,Evil,3100,145
329D,329,The Evil Temple and the Moving Rocks,2500,345
329C,329,Graph Reconstruction,2400,791
329B,329,Biridian Forest,1500,5037
329A,329,Purification,1500,4332
328B,328,Sheldon and Ice Pieces,1500,984
328A,328,IQ Test,1800,1419
327E,327,Axis Walking,2300,1072
327D,327,Block Tower,1900,2018
327C,327,Magic Five,1700,2800
327B,327,Hungry Sequence,1200,15610
327A,327,Flipping Game,1200,32522
325E,325,The Red Button,2800,611
325D,325,Reclamation,2900,436
325C,325,Monsters and Diamonds,2600,282
325B,325,Stadium and Games,1800,1398
325A,325,Square and Rectangles,1500,2045
323C,323,Two permutations,2400,484
323B,323,Tournament-graph,2200,314
323A,323,Black-and-White Cube,1600,628
322B,322,Ciel and Flowers,1600,10016
322A,322,Ciel and Dancing,1000,7252
321E,321,Ciel and Gondolas,2600,3335
321D,321,Ciel and Flipboard,2900,365
321C,321,Ciel the Commander,2100,5248
321B,321,Ciel and Duel,1900,2450
321A,321,Ciel and Robot,1700,3351
320B,320,Ping-Pong (Easy Version),1500,6255
320A,320,Magic Numbers,900,25651
319E,319,Ping-Pong,3000,420
319D,319,Have You Ever Heard About the Word?,2800,471
319C,319,Kalila and Dimna in the Logging Industry,2100,3738
319B,319,Psychos in a Line,1900,3619
319A,319,Malek Dance Club,1600,2587
318B,318,Strings of Power,1300,6661
318A,318,Even Odds,900,77110
317E,317,Princess and Her Shadow,3100,120
317D,317,Game with Powers,2300,913
317C,317,Balance,2500,409
317B,317,Ants,2000,1493
317A,317,Perfect Pair,1600,4230
316G3,316,Good Substrings,2400,374
316G2,316,Good Substrings,2200,402
316G1,316,Good Substrings,1700,837
316F3,316,Suns and Rays,2200,152
316F2,316,Suns and Rays,2300,140
316F1,316,Suns and Rays,2200,153
316E3,316,Summer Homework,2300,464
316E2,316,Summer Homework,2300,348
316E1,316,Summer Homework,1500,1319
316D3,316,PE Lesson,2400,451
316D2,316,PE Lesson,2300,360
316D1,316,PE Lesson,2300,398
316C2,316,Tidying Up,2300,531
316C1,316,Tidying Up,2200,486
316B2,316,EKG,1600,1456
316B1,316,EKG,1500,1288
316A2,316,Special Task,1400,1972
316A1,316,Special Task,1100,2408
315B,315,Sereja and Array,1200,6191
315A,315,Sereja and Bottles,1400,9057
314E,314,Sereja and Squares,2900,291
314D,314,Sereja and Straight Lines,2500,484
314C,314,Sereja and Subsequences,2000,1646
314B,314,Sereja and Periods,2000,1378
314A,314,Sereja and Contest,1600,1966
313E,313,Ilya and Two Numbers,2300,492
313D,313,Ilya and Roads,2100,1252
313C,313,Ilya and Matrix,1400,5074
313B,313,Ilya and Queries,1100,31921
313A,313,Ilya and Bank Account,900,41403
312B,312,Archer,1300,9533
312A,312,Whose sentence is it?,1100,4481
311E,311,Biologist,2300,800
311D,311,Interval Cubing,2600,586
311C,311,Fetch the Treasure,2500,417
311B,311,Cats Transport,2400,2342
311A,311,The Closest Pair,1300,3795
309E,309,Sheep,2900,133
309D,309,Tennis Rackets,2700,157
309C,309,Memory for Arrays,1900,979
309B,309,Context Advertising,2100,395
309A,309,Morning run,2000,431
306D,306,Polygon,2300,235
306C,306,"White, Black and White Again",2100,382
306B,306,Optimizer,2100,381
306A,306,Candies,800,4935
305E,305,Playing with String,2300,534
305D,305,Olya and Graph,2200,422
305C,305,Ivan and Powers of Two,1600,2251
305B,305,Continued Fractions,1700,1890
305A,305,Strange Addition,1600,3966
304B,304,Calendar,1300,2721
304A,304,Pythagorean Theorem II,1200,8462
303E,303,Random Ranking,3000,207
303D,303,Rotatable Number,2600,251
303C,303,Minimum Modular,2400,771
303B,303,Rectangle Puzzle II,1700,1229
303A,303,Lucky Permutation Triple,1300,6607
302B,302,Eugeny and Play List,1200,6515
302A,302,Eugeny and Array,800,7770
301E,301,Yaroslav and Arrangements,2800,313
301D,301,Yaroslav and Divisors,2200,1792
301C,301,Yaroslav and Algorithm,2500,409
301B,301,Yaroslav and Time,2100,1968
301A,301,Yaroslav and Sequence,1800,2763
300E,300,Empire Strikes Back,2300,941
300D,300,Painting Square,2300,668
300C,300,Beautiful Numbers,1800,7249
300B,300,Coach,1500,5300
300A,300,Array,1100,17247
299B,299,Ksusha the Squirrel,900,4107
299A,299,Ksusha and Array,1000,6440
298B,298,Sail,1200,11236
298A,298,Snow Footprints,1300,8831
297E,297,Mystic Carvings,3000,270
297D,297,Color the Carpet,2500,408
297C,297,Splitting the Uniqueness,2400,864
297B,297,Fish Weight,1600,3250
297A,297,Parity Game,1700,3381
296B,296,Yaroslav and Two Strings,2000,1444
296A,296,Yaroslav and Permutations,1100,17248
295E,295,Yaroslav and Points,2500,559
295D,295,Greg and Caves,2400,569
295C,295,Greg and Friends,2100,1541
295B,295,Greg and Graph,1700,9748
295A,295,Greg and Array,1400,12116
294E,294,Shaass the Great,2300,777
294D,294,Shaass and Painter Robot,2500,258
294C,294,Shaass and Lights,1900,3156
294B,294,Shaass and Bookshelf,1700,3833
294A,294,Shaass and Oskols,800,17385
293E,293,Close Vertices,2700,986
293D,293,Ksusha and Square,2700,200
293C,293,Cube Problem,2400,502
293B,293,Distinct Paths,2700,630
293A,293,Weird Game,1500,2431
292E,292,Copying Data,1900,3384
292D,292,Connected Components,1900,1967
292C,292,Beautiful IP Addresses,2000,887
292B,292,Network Topology,1200,6032
292A,292,SMSC,1100,2482
291E,291,Tree-String Problem,2000,1153
291D,291,Parallel Programming,1600,1420
291C,291,Network Mask,1600,1619
291B,291,Command Line Arguments,1300,2895
291A,291,Spyke Talks,800,5522
290F,290,Greedy Petya,2800,90
290E,290,HQ,2500,163
290D,290,Orange,1400,1660
290C,290,WTF?,1700,1361
290B,290,QR code,1500,2191
290A,290,Mysterious strings,1400,2717
289B,289,Polo the Penguin and Matrix,1400,14293
289A,289,Polo the Penguin and Segments ,1100,7045
288E,288,Polo the Penguin and Lucky Numbers,2800,221
288D,288,Polo the Penguin and Trees ,2400,617
288C,288,Polo the Penguin and XOR operation,1700,2023
288B,288,Polo the Penguin and Houses ,1500,2552
288A,288,Polo the Penguin and Strings,1300,5969
287B,287,Pipeline,1700,6356
287A,287,IQ Test,1100,14851
286E,286,Ladies' Shop,2800,743
286D,286,Tourists,2600,318
286C,286,Main Sequence,2100,1223
286B,286,Shifting,2200,1035
286A,286,Lucky Permutation,1400,2867
285E,285,Positions in Permutations,2600,696
285D,285,Permutation Sum,1900,1405
285C,285,Building Permutation,1200,18522
285B,285,Find Marble,1200,13254
285A,285,Slightly Decreasing Permutations,1100,11538
284B,284,Cows and Poker Game,1000,6019
284A,284,Cows and Primitive Roots,1400,5672
283E,283,Cow Tennis Tournament,2800,559
283D,283,Cows and Cool Sequences,2400,475
283C,283,Coin Troubles,2100,1144
283B,283,Cow Program,1700,3387
283A,283,Cows and Sequence,1600,6051
282E,282,Sausage Maximization,2200,2668
282D,282,Yet Another Number Game,2100,1154
282C,282,XOR and OR,1500,8082
282B,282,Painting Eggs,1500,10923
282A,282,Bit++,800,161459
281B,281,Nearest Fraction,1700,2748
281A,281,Word Capitalization,800,139543
280E,280,Sequence Transformation,3000,143
280D,280,k-Maximum Subsequence Sum,2800,753
280C,280,Game on Tree,2200,2457
280B,280,Maximum Xor Secondary,1800,3831
280A,280,Rectangle Puzzle,2000,1346
279E,279,Beautiful Decomposition,1900,1261
279D,279,The Minimum Number of Variables,2200,583
279C,279,Ladder,1700,7239
279B,279,Books,1400,33319
279A,279,Point on Spiral,1400,5043
278B,278,New Problem,1500,3216
278A,278,Circle Line,800,9700
277E,277,Binary Tree on Plane,2400,927
277D,277,Google Code Jam,2800,271
277C,277,Game,2400,422
277B,277,Set of Points,2300,729
277A,277,Learning Languages,1400,14854
276E,276,Little Girl and Problem on Trees,2100,1309
276D,276,Little Girl and Maximum XOR,1700,10326
276C,276,Little Girl and Maximum Sum,1500,18057
276B,276,Little Girl and Game,1300,21550
276A,276,Lunch Rush,900,22174
275B,275,Convex Shape,1700,2576
275A,275,Lights Out,900,21635
274E,274,Mirror Room,3000,245
274D,274,Lovely Matrix,2200,907
274C,274,The Last Hole!,2600,317
274B,274,Zero Tree,1800,4333
274A,274,k-Multiple Free Set,1500,8846
273E,273,Dima and Game,2600,277
273D,273,Dima and Figure,2400,345
272E,272,Dima and Horses,2200,1043
272D,272,Dima and Two Sequences,1600,2392
272C,272,Dima and Staircase,1500,6212
272B,272,Dima and Sequence,1400,3637
272A,272,Dima and Friends,1000,18459
271E,271,Three Horses,2200,436
271D,271,Good Substrings,1800,7589
271C,271,Secret,1500,2749
271B,271,Prime Matrix,1300,10309
271A,271,Beautiful Year,800,91308
270B,270,Multithreading,1400,3889
270A,270,Fancy Fence,1100,35429
269E,269,String Theory,3100,94
269D,269,Maximum Waterfall,2600,365
269C,269,Flawed Flow,2100,1469
269B,269,Greenhouse Effect,1700,5443
269A,269,Magical Boxes,1600,3249
268E,268,Playlist,2100,906
268D,268,Wall Bars,2300,425
268C,268,Beautiful Sets of Points,1500,12002
268B,268,Buttons,1000,25054
268A,268,Games,800,61012
267C,267,Berland Traffic,2700,124
267B,267,Dominoes,2000,508
267A,267,Subtractions,900,5587
266E,266,More Queries to Array...,2500,589
266D,266,BerDonalds,2400,592
266C,266,Below the Diagonal,2100,1264
266B,266,Queue at the School,800,96108
266A,266,Stones on the Table,800,129483
265B,265,Roadside Trees (Simplified Edition),1000,15023
265A,265,Colorful Stones (Simplified Edition),800,25837
264E,264,Roadside Trees,3000,313
264D,264,Colorful Stones,2500,365
264C,264,Choosing Balls,2000,2412
264B,264,Good Sequences,1500,8269
264A,264,Escape from Stones,1200,9732
263E,263,Rhombus,2500,329
263D,263,Cycle in Graph,1800,2673
263C,263,Circle of Numbers,2000,1004
263B,263,Squares,900,7989
263A,263,Beautiful Matrix,800,159674
262B,262,Roma and Changing Signs,1200,9147
262A,262,Roma and Lucky Numbers,800,15632
261E,261,Maxim and Calculator,2800,345
261D,261,Maxim and Increasing Subsequence,2600,465
261C,261,Maxim and Matrix,2000,711
261B,261,Maxim and Restaurant,1900,1233
261A,261,Maxim and Discounts,1400,4671
260E,260,Dividing Kingdom,2500,364
260D,260,Black and White Tree,2100,1165
260C,260,Balls and Boxes,1700,2674
260B,260,Ancient Prophesy,1600,3449
260A,260,Adding Digits,1400,11531
259B,259,Little Elephant and Magic Square,1100,12368
259A,259,Little Elephant and Chess,1000,8078
258E,258,Little Elephant and Tree,2400,802
258D,258,Little Elephant and Broken Sorting,2600,942
258C,258,Little Elephant and LCM,2000,1523
258B,258,Little Elephant and Elections,1900,1312
258A,258,Little Elephant and Bits,1100,17985
257E,257,Greedy Elevator,2200,224
257D,257,Sum,1900,1462
257C,257,View Angle,1800,3803
257B,257,Playing Cubes,1300,6007
257A,257,Sockets,1100,5870
256E,256,Lucky Arrays,2400,573
256D,256,Liars and Serge,2700,227
255E,255,Furlo and Rublo and Game,2200,770
255D,255,Mr. Bender and Square,1800,1777
255C,255,Almost Arithmetical Progression,1500,4224
255B,255,Code Parsing,1200,4434
255A,255,Greg's Workout,800,22921
254E,254,Dormitory,2100,417
254D,254,Rats,2300,418
254C,254,Anagram,1800,1269
254B,254,Jury Size,1500,1982
254A,254,Cards with Numbers,1200,5911
253E,253,Printer,2200,455
253D,253,Table with Letters - 2,2000,725
253C,253,Text Editor,1600,2180
253B,253,Physics Practical,1400,8673
253A,253,Boys and Girls,1100,9363
252B,252,Unsorting Array,1800,1552
252A,252,Little Xor,1100,4549
251E,251,Tree and Table,3000,92
251D,251,Two Sets,2700,372
